"ActivityLabel","SubjectID","1 tBodyAcc-mean()-X","2 tBodyAcc-mean()-Y","3 tBodyAcc-mean()-Z","41 tGravityAcc-mean()-X","42 tGravityAcc-mean()-Y","43 tGravityAcc-mean()-Z","81 tBodyAccJerk-mean()-X","82 tBodyAccJerk-mean()-Y","83 tBodyAccJerk-mean()-Z","121 tBodyGyro-mean()-X","122 tBodyGyro-mean()-Y","123 tBodyGyro-mean()-Z","161 tBodyGyroJerk-mean()-X","162 tBodyGyroJerk-mean()-Y","163 tBodyGyroJerk-mean()-Z","201 tBodyAccMag-mean()","214 tGravityAccMag-mean()","227 tBodyAccJerkMag-mean()","240 tBodyGyroMag-mean()","253 tBodyGyroJerkMag-mean()","266 fBodyAcc-mean()-X","267 fBodyAcc-mean()-Y","268 fBodyAcc-mean()-Z","345 fBodyAccJerk-mean()-X","346 fBodyAccJerk-mean()-Y","347 fBodyAccJerk-mean()-Z","424 fBodyGyro-mean()-X","425 fBodyGyro-mean()-Y","426 fBodyGyro-mean()-Z","503 fBodyAccMag-mean()","516 fBodyBodyAccJerkMag-mean()","529 fBodyBodyGyroMag-mean()","542 fBodyBodyGyroJerkMag-mean()","4 tBodyAcc-std()-X","5 tBodyAcc-std()-Y","6 tBodyAcc-std()-Z","44 tGravityAcc-std()-X","45 tGravityAcc-std()-Y","46 tGravityAcc-std()-Z","84 tBodyAccJerk-std()-X","85 tBodyAccJerk-std()-Y","86 tBodyAccJerk-std()-Z","124 tBodyGyro-std()-X","125 tBodyGyro-std()-Y","126 tBodyGyro-std()-Z","164 tBodyGyroJerk-std()-X","165 tBodyGyroJerk-std()-Y","166 tBodyGyroJerk-std()-Z","202 tBodyAccMag-std()","215 tGravityAccMag-std()","228 tBodyAccJerkMag-std()","241 tBodyGyroMag-std()","254 tBodyGyroJerkMag-std()","269 fBodyAcc-std()-X","270 fBodyAcc-std()-Y","271 fBodyAcc-std()-Z","348 fBodyAccJerk-std()-X","349 fBodyAccJerk-std()-Y","350 fBodyAccJerk-std()-Z","427 fBodyGyro-std()-X","428 fBodyGyro-std()-Y","429 fBodyGyro-std()-Z","504 fBodyAccMag-std()","517 fBodyBodyAccJerkMag-std()","530 fBodyBodyGyroMag-std()","543 fBodyBodyGyroJerkMag-std()"
"93","WALKING","11",3215.84745762712,4321.54237288136,4390.83050847458,5155.49152542373,1895.32203389831,5500.66101694915,1962.91525423729,3192.20338983051,3734.79661016949,4559.18644067797,3119.72881355932,2666.45762711864,3325.03389830508,4018.96610169492,4445.42372881356,1284.66101694915,1284.66101694915,1834.77966101695,2105.13559322034,2356.49152542373,1633.72881355932,2783.40677966102,2724.32203389831,1893.10169491525,1043.49152542373,2632.08474576271,2363.45762711864,2261.94915254237,1846.64406779661,1850.16949152542,1504.71186440678,2655.81355932203,2742.08474576271,1790.81355932203,3090.77966101695,2378.69491525424,3694.01694915254,3253.61016949153,3740.64406779661,1737.72881355932,1304.81355932203,2705.77966101695,2493.59322033898,1689.30508474576,2124.91525423729,2024.59322033898,2461.10169491525,1990.59322033898,2114,2114,1533.89830508475,2460.66101694915,2732.33898305085,1825.61016949153,1918.10169491525,2315.94915254237,1880.08474576271,1724.66101694915,2750.45762711864,2462.83050847458,1345.32203389831,2267.16949152542,2630.4406779661,1499.89830508475,2530.54237288136,2726.71186440678
"94","WALKING","12",1471.02,1846.3,1892.26,2592.26,275.16,711.5,747.46,1250.36,1525.68,1612.38,1439.16,1297.9,1601.7,1511.02,1520.16,686.46,686.46,450.36,678.86,590.56,1269.3,1121.84,722.92,1139.5,700.28,632.92,654.7,596.28,631.16,915.62,1359.1,573.42,579.4,628.54,990.22,772.12,1379.6,1283.94,1258.86,1452,924.96,611.74,878.48,589.94,638.46,445.14,593.7,589.66,457.74,457.74,1270.62,562.18,546.38,461.92,598.54,864.78,1384.86,1072.4,569.2,909.24,590.96,625.34,626.72,1298.58,641.74,523.2
"95","WALKING","13",1461.63157894737,1724.24561403509,1820.66666666667,1280.9298245614,1067.17543859649,1225.98245614035,838.526315789474,1173.42105263158,1452.94736842105,1750.82456140351,1196.70175438596,1192.01754385965,1621.22807017544,1804.75438596491,1447.12280701754,539.982456140351,539.982456140351,635.157894736842,419.59649122807,149.771929824561,577.421052631579,1872.52631578947,560.210526315789,477.210526315789,1469.47368421053,385.736842105263,1356.01754385965,654.877192982456,357.368421052632,354.421052631579,488.228070175439,442.824561403509,360.456140350877,649.982456140351,1962.52631578947,987.631578947368,1218.61403508772,1331.35087719298,1315.22807017544,579.701754385965,1686.78947368421,326.964912280702,615.561403508772,358.368421052632,598.614035087719,739,619.473684210526,462.491228070175,465.877192982456,465.877192982456,647.140350877193,364.947368421053,422.614035087719,663.052631578947,1736.17543859649,929.754385964912,592.491228070175,1782.68421052632,335.543859649123,659.912280701754,336.561403508772,694.912280701754,720.964912280702,960.385964912281,528.789473684211,287.456140350877
"96","WALKING","14",3146.77966101695,4424.40677966102,4197.15254237288,1874.35593220339,3092.98305084746,2497.50847457627,2123.52542372881,3234.23728813559,3832.61016949153,4073.35593220339,3034.91525423729,2613,3035.5593220339,3632.47457627119,4412.30508474576,1013.23728813559,1013.23728813559,1701.64406779661,1229.27118644068,1508.13559322034,1748.47457627119,970.796610169491,1277.77966101695,1989.66101694915,1571.47457627119,1038.91525423729,2343.25423728814,533.525423728814,1341.18644067797,1411.79661016949,1686.69491525424,717.169491525424,1503.10169491525,1693.08474576271,2100,5159.91525423729,3134.57627118644,2534.71186440678,2665.84745762712,1872.37288135593,1297.74576271186,1174.94915254237,2541.1186440678,4393.08474576271,1455.91525423729,2229.98305084746,1088.59322033898,1573.06779661017,1480.61016949153,1480.61016949153,1731.74576271186,549.118644067797,1619.33898305085,1638.81355932203,2356.77966101695,6426.08474576271,2056.64406779661,1278.81355932203,1314.32203389831,2528.18644067797,6460.64406779661,580.389830508475,1851.96610169492,1698.08474576271,504.559322033898,1790.62711864407
"97","WALKING","15",3618.64814814815,4967.94444444444,3936.12962962963,5463.57407407407,2382.75925925926,5898.87037037037,1806.27777777778,3266.38888888889,3868.92592592593,4608,3198.87037037037,3449.44444444444,4076.85185185185,3664.38888888889,3422.03703703704,989.259259259259,989.259259259259,1344.09259259259,1037.62962962963,1690,1184.2037037037,5256.88888888889,2462.44444444444,1528.46296296296,3474.11111111111,2393.09259259259,1062.42592592593,1900.85185185185,2105.62962962963,1095.53703703704,1066.83333333333,1853.22222222222,1932.44444444444,1233.96296296296,5575.07407407407,2288.27777777778,3428.77777777778,3458.12962962963,3418.46296296296,1426.59259259259,3711.09259259259,2503.77777777778,719.851851851852,1429.62962962963,2150.83333333333,520.62962962963,2184.37037037037,2281.77777777778,1296.5,1296.5,1105.66666666667,1734.7962962963,1866.42592592593,1250.31481481481,5078.11111111111,2292.61111111111,1636.51851851852,3092.59259259259,2596.88888888889,738.62962962963,1410.53703703704,2248.48148148148,1834.14814814815,1280.03703703704,1781.07407407407,1778.51851851852
"98","WALKING","16",3473.1568627451,3998.94117647059,4662.21568627451,4151.80392156863,4386.54901960784,1146,1891.41176470588,3163.33333333333,3591.6862745098,4506.27450980392,3048.47058823529,3330.64705882353,2913.05882352941,3909.6862745098,3381.94117647059,1172.8431372549,1172.8431372549,1626.3137254902,2384.23529411765,2637.03921568627,1646.58823529412,1206.70588235294,583.764705882353,1841.1568627451,1947.29411764706,1069.62745098039,2745.78431372549,2415.8431372549,2028.62745098039,1615.76470588235,1431.96078431373,2905.33333333333,2536.54901960784,1727.17647058824,1109.37254901961,662.392156862745,3820.33333333333,3719.82352941176,3687.09803921569,1577.58823529412,1672.8431372549,980.470588235294,2872.05882352941,2364.07843137255,1622.50980392157,2806.8431372549,2264.58823529412,2136.33333333333,2054.50980392157,2054.50980392157,1545.90196078431,2872.29411764706,2523.41176470588,1718.50980392157,1348.8431372549,685.117647058824,1613.05882352941,1635.39215686275,910.862745098039,2816.47058823529,2244.76470588235,1512.35294117647,2667.19607843137,1625.11764705882,3076.19607843137,2510.98039215686
"99","WALKING","17",3331.67213114754,3254.72131147541,4362.47540983607,4130.59016393443,4116.96721311475,954.360655737705,2392.18032786885,3166.5737704918,4329.16393442623,4452.75409836066,2767.49180327869,3405.03278688525,3414.81967213115,3989.91803278689,3502.65573770492,595.55737704918,595.55737704918,1247.03278688525,1626.59016393443,1492.75409836066,1431.40983606557,1903.86885245902,1500.55737704918,1719.70491803279,851.065573770492,1672.5737704918,1648.86885245902,1603.96721311475,1818.24590163934,1715.90163934426,1204.68852459016,2087.19672131148,1464.52459016393,1192,3115.85245901639,957.770491803279,3623.24590163934,3277.13114754098,3380.26229508197,1341.03278688525,1766.13114754098,1567.59016393443,1679.54098360656,1403.03278688525,1784.91803278689,1318.83606557377,1356.37704918033,1784.14754098361,1976.47540983607,1976.47540983607,859.426229508197,2251.90163934426,1189.68852459016,1069.11475409836,1979.24590163934,830.639344262295,1269.40983606557,3258.27868852459,1413.54098360656,1642.14754098361,1254.24590163934,1806.24590163934,2498.4262295082,630.196721311475,2536.2131147541,963.622950819672
"100","WALKING","18",1447.23214285714,1950.16071428571,1755.83928571429,1507.80357142857,923.017857142857,1477.48214285714,693.017857142857,1270.39285714286,1432.30357142857,1530.51785714286,1087.05357142857,1234.41071428571,1279.44642857143,1472.83928571429,1422.98214285714,627,627,707.839285714286,1030.46428571429,955.160714285714,686.839285714286,484.946428571429,898.875,727.607142857143,614.339285714286,918.357142857143,1139.42857142857,862.375,1059.55357142857,768.107142857143,716.107142857143,1121.85714285714,1050.92857142857,737.5,430.25,821.214285714286,1560.16071428571,1648.10714285714,1713.03571428571,627.875,498.535714285714,935.625,1284.75,702.142857142857,978.482142857143,929.5,884.821428571429,1121.375,895.160714285714,895.160714285714,732.625,1147.26785714286,1075.39285714286,739.678571428571,530.160714285714,823.482142857143,620.321428571429,479.142857142857,933.517857142857,1290.66071428571,590.25,944.678571428571,1071.19642857143,724.107142857143,1211.91071428571,1111.875
"101","WALKING","19",3587.94230769231,4710.88461538462,4555.40384615385,4520.84615384615,2152.69230769231,1584.28846153846,1983.30769230769,3046.40384615385,3460.09615384615,4277.51923076923,3328.23076923077,2677.09615384615,4560.03846153846,4191.86538461538,3578.38461538462,5158.46153846154,5158.46153846154,6075.94230769231,5779.61538461538,2264.75,3778.09615384615,6468.78846153846,3008.92307692308,5154.71153846154,4269.30769230769,2685.11538461538,7057.73076923077,3162.36538461538,4319.15384615385,4591.80769230769,5142.40384615385,2529.03846153846,1032.5,2993.51923076923,6097.51923076923,2783.88461538462,2749.96153846154,2688.73076923077,2827.86538461538,6193.57692307692,5547.94230769231,1894.32692307692,3386.38461538462,2760.19230769231,1678.82692307692,5899.53846153846,1797.38461538462,642.538461538462,1891.01923076923,1891.01923076923,4117.5,3326.28846153846,1261.78846153846,3150.61538461538,5635.76923076923,1859.57692307692,5715.25,5559.63461538462,1692.44230769231,1849.46153846154,2555.19230769231,534.5,1170.75,3308.96153846154,1235,1142.71153846154
"102","WALKING","2",1442.30508474576,1583.45762711864,1570.47457627119,1284.72881355932,1377.08474576271,1515.42372881356,800.627118644068,1318.45762711864,1458.84745762712,1640.59322033898,1423.86440677966,1464.47457627119,1389.71186440678,1454.5593220339,1514.32203389831,641.932203389831,641.932203389831,498.661016949153,893.220338983051,695.830508474576,603.694915254237,1282.69491525424,849.881355932203,462.830508474576,1023.96610169492,798.406779661017,737.661016949153,816.203389830509,693.067796610169,525.559322033898,613.050847457627,843.372881355932,663.796610169491,881.033898305085,915.864406779661,874.101694915254,1163.27118644068,1509.64406779661,1705.06779661017,457.457627118644,1491.45762711864,803.135593220339,931.661016949153,855.169491525424,914.796610169491,448.627118644068,729.237288135593,505.610169491525,810.677966101695,810.677966101695,535,977.593220338983,603.28813559322,934.050847457627,544.322033898305,929.033898305085,495.016949152542,1555.52542372881,787.627118644068,944.813559322034,832.152542372881,984.745762711864,1096.79661016949,646.101694915254,1150.8813559322,557.28813559322
"103","WALKING","20",1380.11764705882,1845.82352941176,1670.17647058824,1130.62745098039,1358.64705882353,1263.60784313725,752.372549019608,1274.37254901961,1515.90196078431,1588.86274509804,1352.47058823529,1111.41176470588,1835,1822.6862745098,1329.1568627451,2022.45098039216,2022.45098039216,1455.6862745098,2064.82352941176,560.960784313726,537.372549019608,2756.52941176471,405.666666666667,398.019607843137,2269.43137254902,275.823529411765,849.686274509804,1843.45098039216,661.156862745098,1505.05882352941,1777.58823529412,1323.98039215686,417.411764705882,480.21568627451,2748.82352941176,434.43137254902,1076.6862745098,1226.8431372549,1376.11764705882,1054.43137254902,2621.45098039216,290,175.705882352941,1869.47058823529,499.941176470588,286.823529411765,625.039215686274,926.705882352941,648.803921568627,648.803921568627,1806.21568627451,1366.1568627451,422,430.509803921569,2774.33333333333,408.745098039216,853.490196078431,2575.56862745098,297.745098039216,212.450980392157,1753.29411764706,342.901960784314,586.117647058824,1409.80392156863,236.156862745098,547.019607843137
"104","WALKING","21",3720.36538461538,4370,4278.76923076923,2364.92307692308,4152.53846153846,1213.82692307692,2022.30769230769,2926.76923076923,3556.98076923077,4671.32692307692,3183.84615384615,2864.67307692308,4235.21153846154,3631.46153846154,3971.01923076923,1430.32692307692,1430.32692307692,953.384615384615,1283.67307692308,869.230769230769,1029.75,4849.61538461538,930.461538461538,985.480769230769,1641.80769230769,988.538461538462,616.019230769231,947.538461538462,1198.5,1084.69230769231,1358.5,1313.07692307692,882.846153846154,1114.82692307692,4779.69230769231,837.923076923077,2740.53846153846,3154.94230769231,4489.28846153846,1936.82692307692,2988.71153846154,917.673076923077,1305.90384615385,1090.05769230769,1212.19230769231,465.75,825.173076923077,1559.28846153846,1167.34615384615,1167.34615384615,2097.26923076923,1558.76923076923,656.961538461538,1227.32692307692,3782.5,894.115384615385,2308.13461538462,3111.67307692308,871.269230769231,1502.78846153846,1153.17307692308,1373.67307692308,1712.09615384615,3672.92307692308,1956.76923076923,533.038461538462
"105","WALKING","22",3954.9347826087,4088.0652173913,4333.5,4550.84782608696,2868.60869565217,4083.69565217391,1879.4347826087,3281.39130434783,3672.80434782609,4554.0652173913,2796.69565217391,3053.84782608696,4293.5652173913,3936.80434782609,4089.54347826087,5968.58695652174,5968.58695652174,5346.0652173913,890.54347826087,1063.89130434783,1366.84782608696,6223.78260869565,720.934782608696,2913.10869565217,6596.65217391304,451.891304347826,1102.80434782609,1667.9347826087,1602.0652173913,3475.5,5358.08695652174,1504.84782608696,1183.45652173913,4026.82608695652,5624.15217391304,669.54347826087,2773.17391304348,3098.45652173913,3333.15217391304,4604.36956521739,6644.5652173913,422.347826086957,660.413043478261,1608.65217391304,628.086956521739,310.152173913043,1833.21739130435,331.760869565217,865.021739130435,865.021739130435,6292.5,1444.9347826087,885.239130434783,5167.60869565217,4291.34782608696,828.54347826087,4147.15217391304,6498.5,440.282608695652,824.347826086957,1525.21739130435,518.130434782609,1290.71739130435,6605.58695652174,1637.89130434783,679.869565217391
"106","WALKING","23",3275.94915254237,4722.4406779661,4994.94915254237,4758.76271186441,902.576271186441,632.050847457627,1902.10169491525,2913,4097.91525423729,4226.10169491525,3007.57627118644,2586.57627118644,3817.94915254237,4284.66101694915,3461.8813559322,1650.66101694915,1650.66101694915,2789.76271186441,3664.57627118644,4100.57627118644,1116.47457627119,2368.05084745763,5285.38983050847,1014.61016949153,1826.32203389831,2918.61016949153,1339.13559322034,6173.01694915254,1098.16949152542,2428,3569.22033898305,5963.69491525424,5528.45762711864,1160.49152542373,1407.27118644068,6698.6779661017,3374.22033898305,3166.98305084746,2422.81355932203,945.915254237288,2463.22033898305,3476.67796610169,1947.74576271186,6742.52542372881,968.135593220339,910.728813559322,7042.93220338983,819.322033898305,820.169491525424,820.169491525424,3114.5593220339,5759.37288135593,6747.96610169491,1237.89830508475,1137.42372881356,6328.01694915254,1138.42372881356,2902.23728813559,4275.13559322034,2078.66101694915,6783.66101694915,872.593220338983,1497.91525423729,3061.86440677966,3191.86440677966,6764.40677966102
"107","WALKING","24",1471.8275862069,1635.46551724138,1680.53448275862,2312.08620689655,708.396551724138,192.310344827586,824.413793103448,1382.39655172414,1577.58620689655,1647.44827586207,1379.68965517241,1366.08620689655,1391.13793103448,1587.98275862069,1399.87931034483,663.413793103448,663.413793103448,771.586206896552,776.01724137931,567.172413793103,993.724137931035,330.034482758621,520.465517241379,954.637931034483,590.879310344828,546.672413793103,848.258620689655,624.327586206897,674.706896551724,791.724137931035,721.034482758621,854.362068965517,607.120689655172,984.034482758621,405.758620689655,449.241379310345,1564.48275862069,1282.84482758621,1447.94827586207,899.879310344828,456.689655172414,526.431034482759,1002.05172413793,680.396551724138,686.48275862069,687.706896551724,431.413793103448,805.965517241379,939.103448275862,939.103448275862,691.603448275862,1012.98275862069,565.603448275862,947.01724137931,290.068965517241,490.724137931034,944.448275862069,447.327586206897,496.655172413793,1000.63793103448,711.672413793103,686.534482758621,1128.25862068966,623.293103448276,1195.79310344828,532.224137931035
"108","WALKING","25",3974,4155.83783783784,4305.36486486487,4908.97297297297,836.864864864865,5589.68918918919,2338.63513513513,3072.09459459459,3441.10810810811,4304.56756756757,3128.33783783784,3639.25675675676,3448.58108108108,3610.32432432432,3576.04054054054,1659.33783783784,1659.33783783784,2455.87837837838,1977,2683.17567567568,2339.75675675676,954.108108108108,2400.44594594595,2562.28378378378,1872.35135135135,2444.77027027027,1671.5,2760.68918918919,2560.51351351351,2152.14864864865,2201.85135135135,2367.17567567568,2846.63513513513,2236,765.324324324324,2036.75675675676,3625.04054054054,3049.47297297297,3152.60810810811,2403.71621621622,1497.28378378378,2431.85135135135,1136.44594594595,2420.04054054054,2623.14864864865,1793.67567567568,2869.62162162162,2692.55405405405,2321.2972972973,2321.2972972973,2194.06756756757,2057.67567567568,2756.24324324324,2192.78378378378,931.391891891892,1897.59459459459,2534.91891891892,1352.59459459459,2383.97297297297,1008.72972972973,2111.21621621622,2742.54054054054,2798.21621621622,2054.17567567568,2076.60810810811,2622.25675675676
"109","WALKING","26",3571.40677966102,4490.3220338983,4199.30508474576,6088.5593220339,456.169491525424,4759.52542372881,1706.71186440678,2757.45762711864,3634,4189.57627118644,2444.62711864407,2731.61016949153,3825.77966101695,4330.83050847458,3738.28813559322,1190.84745762712,1190.84745762712,1169.76271186441,1953.49152542373,1450.20338983051,1228.15254237288,1041.47457627119,1196.22033898305,1388.22033898305,1182.18644067797,943.338983050847,1369.4406779661,2058.52542372881,1289.86440677966,1459.05084745763,978.016949152542,2302.35593220339,1729.1186440678,1416.15254237288,1072.01694915254,1437.16949152542,3557.94915254237,3327.76271186441,3887.10169491525,1194.71186440678,946.813559322034,755.64406779661,1751.79661016949,2222.30508474576,1537.49152542373,1208.59322033898,1384.20338983051,1499.91525423729,1804.86440677966,1804.86440677966,879.830508474576,2352.42372881356,1592.57627118644,1439.30508474576,1035.35593220339,1606.42372881356,1316.23728813559,949.135593220339,629.508474576271,1807.03389830508,2231.1186440678,1705.71186440678,2372.89830508475,758.084745762712,2588.49152542373,1469.76271186441
"110","WALKING","27",3492.54385964912,4412.63157894737,4249.28070175439,5285.47368421053,1414.91228070175,1394.40350877193,1738.45614035088,3045.75438596491,3223.66666666667,4378.49122807018,3050.66666666667,3092.71929824561,3960.66666666667,3918.78947368421,3473.87719298246,1084.73684210526,1084.73684210526,780.263157894737,1982.50877192982,1836.63157894737,1157,957.929824561404,1003.15789473684,1273.40350877193,828.40350877193,850.052631578947,2285.56140350877,1889.70175438596,1278.24561403509,1171.08771929825,794.035087719298,2056.08771929825,1774.63157894737,1391.73684210526,614.912280701754,1179.64912280702,3571.68421052632,3764.68421052632,3755.73684210526,1122.28070175439,1690.70175438596,772.964912280702,2587.77192982456,1879.78947368421,757.245614035088,1899.9649122807,1742.0701754386,1080.14035087719,1736.66666666667,1736.66666666667,811.438596491228,2010.19298245614,1734.47368421053,1473.84210526316,1031.43859649123,1334,1285.29824561404,2971.70175438596,716.59649122807,2607.17543859649,1815.47368421053,761.614035087719,2463.66666666667,865.210526315789,2189.36842105263,1684.84210526316
"111","WALKING","28",3780.64814814815,4068.46296296296,4167.18518518519,4940.18518518519,2276.64814814815,401.666666666667,1969.87037037037,3237.92592592593,3333.7037037037,4049.7962962963,3593.55555555556,2898.38888888889,3654.53703703704,3682.11111111111,3751.87037037037,1133.2962962963,1133.2962962963,1225.62962962963,1833.51851851852,1717.64814814815,970.314814814815,1463.2962962963,1322.31481481481,1370.51851851852,1107.27777777778,1511.68518518519,1436.03703703704,1699.01851851852,1111.38888888889,1305.90740740741,1336.44444444444,2047.22222222222,1566.72222222222,1016.96296296296,1335,1202.55555555556,3302.18518518519,3372.48148148148,2820.2037037037,1230.35185185185,937.592592592593,1573.03703703704,1850.35185185185,1698.09259259259,1268.2037037037,1102.51851851852,1748.11111111111,1233.7962962963,1636.90740740741,1636.90740740741,1481.64814814815,1879.57407407407,1450.81481481481,1046.35185185185,882.351851851852,1219.44444444444,1404.7962962963,905.648148148148,1614.31481481481,1920.85185185185,1642.64814814815,1027.62962962963,2225.61111111111,1603.22222222222,1992.64814814815,1326.53703703704
"112","WALKING","29",3566.90566037736,4535.32075471698,4387,6232.88679245283,362.207547169811,4880.39622641509,1885.09433962264,2950.1320754717,3834.52830188679,4443.35849056604,2659.58490566038,3570.98113207547,3355.07547169811,4001.49056603774,3919.22641509434,1119.28301886792,1119.28301886792,959.584905660377,1261.28301886792,1399.75471698113,1088.79245283019,3238.11320754717,813.245283018868,820.207547169811,1976.24528301887,942.943396226415,1795.96226415094,864.622641509434,1815.37735849057,836.603773584906,1596.75471698113,1341.75471698113,1809.05660377358,608.735849056604,1562.1320754717,824.849056603774,3401.50943396226,3819.67924528302,3191.07547169811,849.377358490566,2042.32075471698,1129.49056603774,2519.11320754717,419.88679245283,2046.88679245283,1076.67924528302,1382.39622641509,1634.28301886792,901.830188679245,901.830188679245,1198.58490566038,1249.98113207547,1666.88679245283,620.641509433962,784.584905660377,984.88679245283,1176.07547169811,1527.18867924528,1333.7358490566,2677.83018867925,1393.77358490566,2188.94339622642,1379.81132075472,961.396226415094,1407.7358490566,1499.03773584906
"113","WALKING","3",3333.31034482759,4856.63793103448,4135.5,4573.44827586207,2969.91379310345,574.793103448276,2095.36206896552,3161.65517241379,3771.08620689655,3970.6724137931,2746.96551724138,3394.98275862069,3284.36206896552,4114.29310344828,2864.5,1117.06896551724,1117.06896551724,1085.1724137931,2315.18965517241,1858.31034482759,1268.12068965517,2560.77586206897,1701.12068965517,1079.58620689655,2028.84482758621,1618.06896551724,1850.20689655172,2046.5,1938.01724137931,980.258620689655,1239.31034482759,2408.6724137931,1642.39655172414,1418.60344827586,2282.25862068966,1786.65517241379,3483.81034482759,2948.77586206897,3195.20689655172,894.724137931035,3358.60344827586,1535.8275862069,2340.43103448276,2104.41379310345,2332.48275862069,1025.03448275862,1763.06896551724,1871.48275862069,1278.72413793103,1278.72413793103,1694.03448275862,2476.75862068966,1353.31034482759,1510.74137931034,1123.6724137931,1865.18965517241,995.258620689655,4463.25862068965,1407.41379310345,2419.53448275862,2070.98275862069,2533.25862068966,1847.12068965517,1788.53448275862,2722.01724137931,1083.94827586207
"114","WALKING","30",3433.16923076923,3803.89230769231,4682.50769230769,6461.38461538462,838.461538461538,3340.70769230769,1868.12307692308,3367.44615384615,3541.95384615385,4202.35384615385,3127.73846153846,3753.56923076923,3552.93846153846,3537.43076923077,3807.64615384615,1010.03076923077,1010.03076923077,1550.33846153846,3922.78461538462,1186.61538461538,1437.16923076923,907.646153846154,1056.41538461538,1590.89230769231,1226.63076923077,1344.56923076923,1449.98461538462,1134.89230769231,1176.36923076923,1302.46153846154,1311.18461538462,996.707692307692,1195.29230769231,1375.03076923077,856.892307692308,1339.75384615385,3508.04615384615,3490.96923076923,2594.50769230769,1459.83076923077,947.815384615385,1492.18461538462,1083.32307692308,4396.6,1116.89230769231,1512.26153846154,890.769230769231,1423.41538461538,1462.58461538462,1462.58461538462,1288.72307692308,799.815384615385,1183.93846153846,1342.32307692308,779.338461538462,1657.98461538462,1693.35384615385,991.476923076923,1630.44615384615,979.723076923077,6748.33846153846,558.261538461538,1950.44615384615,1229.61538461538,849.738461538462,1214.18461538462
"115","WALKING","4",1464.48333333333,1696.58333333333,1827.2,2476.11666666667,876.766666666667,1218.85,1020.63333333333,1182.3,1495.08333333333,1870.11666666667,955.783333333333,1902.8,1460.3,1609.06666666667,1282.93333333333,702.416666666667,702.416666666667,674.116666666667,1064.15,1136.13333333333,857.683333333333,540.433333333333,1233.3,565.933333333333,464.85,1243.85,635.233333333333,1191.75,1135.28333333333,833.783333333333,478.616666666667,1152.06666666667,1097.53333333333,926.833333333333,1008.35,1183.96666666667,1602.68333333333,1439.38333333333,1495.48333333333,455.983333333333,416.016666666667,1246.93333333333,812.016666666667,1203.38333333333,1202.45,692.55,1195.26666666667,1056.83333333333,1012.53333333333,1012.53333333333,460.45,1074.71666666667,1087.86666666667,914.5,913.35,1184.16666666667,435,495.65,1229.25,823.233333333333,1181.58333333333,1257.03333333333,1224.75,435.533333333333,1077.05,1073.05
"116","WALKING","5",3645.85714285714,4753.58928571429,3806.91071428571,7002.83928571429,2754.375,2774.10714285714,1937.39285714286,3087.30357142857,3213.03571428571,4363.69642857143,2636.16071428571,3232.5,3653.26785714286,4438.98214285714,3636.69642857143,1468.125,1468.125,1202.48214285714,1736.17857142857,1016.73214285714,1189.41071428571,3948.21428571429,2135.53571428571,1261.82142857143,1008.75,2050.66071428571,1423.48214285714,1745.67857142857,917.839285714286,1176.67857142857,987.214285714286,1834.41071428571,1206.25,1233.08928571429,5399.85714285714,2121.91071428571,3490.98214285714,3387.51785714286,3848.14285714286,1179.35714285714,2016.60714285714,2047.32142857143,1746.91071428571,1732.46428571429,1279.73214285714,933.357142857143,1315.10714285714,908.803571428571,1550.10714285714,1550.10714285714,900.232142857143,2074.46428571429,882.053571428571,1313.76785714286,4840.73214285714,2176.69642857143,1306.07142857143,2677.78571428571,2004.33928571429,1791.01785714286,1669.10714285714,1666.64285714286,2273.82142857143,939.553571428571,2461.89285714286,664.553571428571
"117","WALKING","6",3899.38596491228,4526.84210526316,3889.17543859649,5931.05263157895,1962.57894736842,4847.0350877193,1696,2943.10526315789,3826.98245614035,4393.15789473684,2778.0701754386,4004.19298245614,3800.05263157895,4107.80701754386,3822.35087719298,876.877192982456,876.877192982456,1216.52631578947,1300.40350877193,861.456140350877,988.175438596491,5922.36842105263,2088.38596491228,1495.05263157895,3273.47368421053,1791.77192982456,1788.91228070175,948.789473684211,2125.84210526316,965.40350877193,2829.19298245614,1245.22807017544,1073.75438596491,1037.80701754386,6227.84210526316,2228.45614035088,3363.40350877193,3280.24561403509,3481.40350877193,1873.66666666667,3981.68421052632,1854.36842105263,1456.52631578947,801.315789473684,1676.49122807018,2823.26315789474,748.368421052632,2439.84210526316,921.421052631579,921.421052631579,2390.52631578947,1401.01754385965,942.228070175439,1323.33333333333,5755.94736842105,2382.42105263158,1181.9649122807,4423.91228070175,1907.94736842105,1708.80701754386,732.982456140351,2258.26315789474,1582.35087719298,2071.84210526316,1958.45614035088,867.771929824561
